     Depth,PVelocity,SVelocity
37.09,6250,3521.13
37.14,5952.38,3521.13
37.19,5813.95,3521.13
37.24,5813.95,3571.43
37.29,5813.95,3571.43
37.34,5904.76,3623.19
37.39,6250,3623.19
37.44,6097.56,3623.19
37.49,6578.95,3676.47
37.54,6756.76,3676.47
37.59,6756.76,3676.47
37.64,6578.95,3731.34
37.69,6578.95,3731.34
37.74,6458.33,3731.34
37.79,6410.26,3731.34
37.84,6578.95,3731.34
37.89,6578.95,3676.47
37.94,6756.76,3676.47
37.99,6250,3623.19
38.04,6250,3623.19
38.09,6410.26,3571.43
38.14,6410.26,3571.43
38.19,6410.26,3571.43
38.24,6097.56,3521.13
38.29,6410.26,3571.43
38.34,6410.26,3623.19
38.39,6250,3623.19
38.44,6250,3676.47
38.49,6250,3676.47
38.54,6250,3676.47
38.59,6578.95,3731.34
38.64,6250,3731.34
38.69,6578.95,3731.34
38.74,6756.76,3731.34
38.79,6410.26,3731.34
38.84,6250,3731.34
38.89,6410.26,3731.34
38.94,6410.26,3731.34
38.99,5952.38,3731.34
39.04,5813.95,3731.34
39.09,6756.76,3731.34
39.14,7209.3,3731.34
39.19,7142.86,3731.34
39.24,6944.44,3731.34
39.29,6944.44,3731.34
39.34,6250,3731.34
39.39,6578.95,3731.34
39.44,6944.44,3676.47
39.49,6578.95,3676.47
39.54,6410.26,3676.47
39.59,6756.76,3676.47
39.64,6250,3676.47
39.69,6410.26,3676.47
39.74,6262.63,3676.47
39.79,6410.26,3676.47
39.84,6578.95,3731.34
39.89,6410.26,3787.88
39.94,6578.95,3787.88
39.99,6250,3787.88
40.04,6578.95,3787.88
40.09,6756.76,3731.34
40.14,6078.43,3731.34
40.19,6458.33,3731.34
40.24,6458.33,3676.47
40.29,6458.33,3676.47
40.34,6410.26,3676.47
40.39,6097.56,3676.47
40.44,6250,3676.47
40.49,6756.76,3676.47
40.54,6410.26,3623.19
40.59,5813.95,3623.19
40.64,6410.26,3623.19
40.69,6410.26,3623.19
40.74,6410.26,3571.43
40.79,6250,3521.13
40.84,6250,3521.13
40.89,6578.95,3472.22
40.94,6410.26,3424.66
40.99,6250,3378.38
41.04,6410.26,3378.38
41.09,6097.56,3378.38
41.14,6250,3378.38
41.19,6097.56,3378.38
41.24,6097.56,3378.38
41.29,5952.38,3424.66
41.34,6250,3472.22
41.39,6097.56,3521.13
41.44,6578.95,3521.13
41.49,6410.26,3571.43
41.54,6578.95,3571.43
41.59,6756.76,3623.19
41.64,6944.44,3623.19
41.69,6666.67,3676.47
41.74,6458.33,3676.47
41.79,6666.67,3731.34
41.84,6666.67,3731.34
41.89,6262.63,3787.88
41.94,6250,3787.88
41.99,5813.95,3787.88
42.04,6410.26,3846.15
42.09,6410.26,3846.15
42.14,6756.76,3846.15
42.19,6944.44,3787.88
42.24,6944.44,3787.88
42.29,6578.95,3787.88
42.34,6578.95,3787.88
42.39,6578.95,3787.88
42.44,6410.26,3787.88
42.49,6756.76,3787.88
42.54,7142.86,3787.88
42.59,6756.76,3787.88
42.64,6756.76,3787.88
42.69,6578.95,3846.15
42.74,6578.95,3846.15
42.79,6458.33,3846.15
42.84,6458.33,3846.15
42.89,6666.67,3846.15
42.94,6756.76,3846.15
42.99,6756.76,3846.15
43.04,6756.76,3846.15
43.09,6410.26,3846.15
43.14,6756.76,3906.25
43.19,6578.95,3906.25
43.24,6250,3846.15
43.29,6410.26,3846.15
43.34,6578.95,3846.15
43.39,6410.26,3846.15
43.44,6578.95,3787.88
43.49,6756.76,3787.88
43.54,6756.76,3731.34
43.59,6410.26,3731.34
43.64,6944.44,3731.34
43.69,6578.95,3676.47
43.74,6944.44,3676.47
43.79,6756.76,3676.47
43.84,6578.95,3731.34
43.89,6578.95,3731.34
43.94,6756.76,3787.88
43.99,6578.95,3787.88
44.04,6410.26,3787.88
44.09,6578.95,3787.88
44.14,6578.95,3787.88
44.19,6944.44,3787.88
44.24,6756.76,3787.88
44.29,6578.95,3846.15
44.34,6756.76,3846.15
44.39,6250,3846.15
44.44,6756.76,3846.15
44.49,7209.3,3846.15
44.54,6966.29,3846.15
44.59,7209.3,3846.15
44.64,6078.43,3846.15
44.69,6458.33,3846.15
44.74,6262.63,3846.15
44.79,6666.67,3846.15
44.84,6666.67,3846.15
44.89,6756.76,3846.15
44.94,6578.95,3846.15
44.99,6097.56,3846.15
45.04,6578.95,3846.15
45.09,6578.95,3906.25
45.14,6410.26,3906.25
45.19,6944.44,3906.25
45.24,7142.86,3906.25
45.29,6944.44,3906.25
45.34,6944.44,3906.25
45.39,6944.44,3906.25
45.44,6756.76,3846.15
45.49,6578.95,3846.15
45.54,6756.76,3846.15
45.59,7142.86,3846.15
45.64,6756.76,3846.15
45.69,6578.95,3846.15
45.74,6944.44,3846.15
45.79,6578.95,3846.15
45.84,6756.76,3846.15
45.89,7142.86,3906.25
45.94,7142.86,3906.25
45.99,6944.44,3906.25
46.04,6756.76,3906.25
46.09,6944.44,3906.25
46.14,6756.76,3906.25
46.19,6756.76,3906.25
46.24,6097.56,3906.25
46.29,6250,3846.15
46.34,6756.76,3846.15
46.39,6410.26,3846.15
46.44,6944.44,3846.15
46.49,6410.26,3846.15
46.54,6944.44,3846.15
46.59,6944.44,3906.25
46.64,6756.76,3906.25
46.69,6944.44,3846.15
46.74,6944.44,3846.15
46.79,6756.76,3906.25
46.84,6944.44,3906.25
46.89,6578.95,3906.25
46.94,7142.86,3906.25
46.99,7142.86,3906.25
47.04,6944.44,3906.25
47.09,6250,3968.25
47.14,6756.76,3968.25
47.19,6944.44,3968.25
47.24,6756.76,3968.25
47.29,6944.44,3968.25
47.34,6944.44,3968.25
47.39,7142.86,3968.25
47.44,7142.86,3968.25
47.49,7352.94,3968.25
47.54,6944.44,3968.25
47.59,6756.76,3968.25
47.64,6410.26,3968.25
47.69,6944.44,3968.25
47.74,6944.44,3968.25
47.79,6944.44,3968.25
47.84,6578.95,3968.25
47.89,6944.44,3968.25
47.94,6944.44,3968.25
47.99,6944.44,3968.25
48.04,6944.44,3968.25
48.09,6944.44,3968.25
48.14,6756.76,3906.25
48.19,6756.76,3906.25
48.24,6756.76,3906.25
48.29,6578.95,3906.25
48.34,6944.44,3906.25
48.39,6944.44,3906.25
48.44,6944.44,3906.25
48.49,6944.44,3846.15
48.54,7352.94,3846.15
48.59,6944.44,3846.15
48.64,6756.76,3846.15
48.69,6756.76,3846.15
48.74,6756.76,3846.15
48.79,6756.76,3846.15
48.84,6578.95,3846.15
48.89,6578.95,3846.15
48.94,7352.94,3846.15
48.99,6756.76,3846.15
49.04,6944.44,3846.15
49.09,6944.44,3846.15
49.14,6756.76,3846.15
49.19,6578.95,3846.15
49.24,6756.76,3846.15
49.29,6944.44,3846.15
49.34,6578.95,3846.15
49.39,6944.44,3846.15
49.44,6756.76,3906.25
49.49,6410.26,3846.15
49.54,6944.44,3846.15
49.59,6578.95,3846.15
49.64,6666.67,3846.15
49.69,6458.33,3846.15
49.74,6262.63,3846.15
49.79,6262.63,3846.15
49.84,6458.33,3846.15
49.89,6578.95,3846.15
49.94,6756.76,3846.15
49.99,6756.76,3846.15
50.04,6578.95,3846.15
50.09,7575.76,3846.15
50.14,6756.76,3906.25
50.19,6944.44,3906.25
50.24,6944.44,3906.25
50.29,6944.44,3906.25
50.34,6578.95,3906.25
50.39,6756.76,3906.25
50.44,6756.76,3846.15
50.49,6578.95,3846.15
50.54,6410.26,3846.15
50.59,6944.44,3846.15
50.64,6944.44,3787.88
50.69,6944.44,3787.88
50.74,6756.76,3787.88
50.79,6410.26,3787.88
50.84,6756.76,3787.88
50.89,6410.26,3787.88
50.94,6756.76,3846.15
50.99,6578.95,3846.15
51.04,6944.44,3846.15
51.09,6578.95,3846.15
51.14,7469.88,3846.15
51.19,7469.88,3846.15
