Depth,PVelocity,SVelocity
25.49,6410.26,3378.38
25.54,6410.26,3378.38
25.59,6410.26,3378.38
25.64,6410.26,3333.33
25.69,6410.26,3333.33
25.74,6410.26,3333.33
25.79,6410.26,3333.33
25.84,6410.26,3333.33
25.89,6410.26,3333.33
25.94,6410.26,3333.33
25.99,6410.26,3333.33
26.04,6410.26,3333.33
26.09,6410.26,3333.33
26.14,6410.26,3333.33
26.19,6578.95,3333.33
26.24,6578.95,3378.38
26.29,6578.95,3378.38
26.34,6578.95,3378.38
26.39,6578.95,3378.38
26.44,6578.95,3378.38
26.49,6578.95,3378.38
26.54,6578.95,3378.38
26.59,6578.95,3378.38
26.64,6578.95,3378.38
26.69,6578.95,3333.33
26.74,6578.95,3333.33
26.79,6578.95,3378.38
26.84,6578.95,3378.38
26.89,6578.95,3378.38
26.94,6578.95,3378.38
26.99,6578.95,3378.38
27.04,6756.76,3378.38
27.09,6756.76,3424.66
27.14,6756.76,3424.66
27.19,6756.76,3424.66
27.24,6756.76,3424.66
27.29,6756.76,3424.66
27.34,6756.76,3424.66
27.39,6756.76,3424.66
27.44,6756.76,3424.66
27.49,6756.76,3424.66
27.54,6756.76,3424.66
27.59,6578.95,3424.66
27.64,6578.95,3424.66
27.69,6578.95,3378.38
27.74,6578.95,3378.38
27.79,6578.95,3378.38
27.84,6578.95,3378.38
27.89,6756.76,3378.38
27.94,6756.76,3424.66
27.99,6756.76,3424.66
28.04,6756.76,3424.66
28.09,6756.76,3424.66
28.14,6756.76,3424.66
28.19,6756.76,3472.22
28.24,6756.76,3472.22
28.29,6756.76,3472.22
28.34,6756.76,3472.22
28.39,6944.44,3472.22
28.44,6944.44,3472.22
28.49,6944.44,3472.22
28.54,6944.44,3472.22
28.59,6944.44,3521.13
28.64,6944.44,3521.13
28.69,6944.44,3521.13
28.74,6944.44,3521.13
28.79,6944.44,3521.13
28.84,6944.44,3521.13
28.89,6944.44,3472.22
28.94,6944.44,3472.22
28.99,6944.44,3472.22
29.04,6756.76,3472.22
29.09,6756.76,3472.22
29.14,6756.76,3472.22
29.19,6578.95,3472.22
29.24,6578.95,3472.22
29.29,6578.95,3472.22
29.34,6578.95,3472.22
29.39,6578.95,3424.66
29.44,6578.95,3424.66
29.49,6578.95,3424.66
29.54,6578.95,3472.22
29.59,6578.95,3472.22
29.64,6578.95,3472.22
29.69,6410.26,3472.22
29.74,6410.26,3521.13
29.79,6410.26,3521.13
29.84,6410.26,3521.13
29.89,6410.26,3521.13
29.94,6410.26,3521.13
29.99,6410.26,3521.13
30.04,6410.26,3521.13
30.09,6410.26,3521.13
30.14,6578.95,3521.13
30.19,6756.76,3521.13
30.24,6756.76,3521.13
30.29,6944.44,3521.13
30.34,6944.44,3521.13
30.39,6944.44,3521.13
30.44,7142.86,3521.13
30.49,6944.44,3472.22
30.54,6944.44,3472.22
30.59,6944.44,3472.22
30.64,6944.44,3521.13
30.69,6944.44,3521.13
30.74,6944.44,3521.13
30.79,6944.44,3521.13
30.84,6944.44,3521.13
30.89,6944.44,3521.13
30.94,6944.44,3571.43
30.99,6944.44,3571.43
31.04,6944.44,3571.43
31.09,6944.44,3571.43
31.14,6944.44,3571.43
31.19,6944.44,3623.19
31.24,6944.44,3623.19
31.29,6944.44,3623.19
31.34,6944.44,3623.19
31.39,6944.44,3623.19
31.44,6944.44,3623.19
31.49,6944.44,3571.43
31.54,6944.44,3571.43
31.59,6944.44,3571.43
31.64,6944.44,3571.43
31.69,7142.86,3571.43
31.74,7142.86,3571.43
31.79,7142.86,3571.43
31.84,7142.86,3571.43
31.89,7142.86,3571.43
31.94,7142.86,3623.19
31.99,7142.86,3623.19
32.04,7142.86,3623.19
32.09,7142.86,3623.19
32.14,7142.86,3623.19
32.19,7142.86,3623.19
32.24,6944.44,3623.19
32.29,6944.44,3623.19
32.34,6944.44,3623.19
32.39,6944.44,3676.47
32.44,6944.44,3676.47
32.49,6944.44,3676.47
32.54,6944.44,3676.47
32.59,6944.44,3676.47
32.64,6944.44,3676.47
32.69,6944.44,3676.47
32.74,6944.44,3623.19
32.79,6944.44,3623.19
32.84,6944.44,3623.19
32.89,6944.44,3571.43
32.94,6944.44,3571.43
32.99,6756.76,3521.13
33.04,6756.76,3521.13
33.09,6756.76,3521.13
33.14,6756.76,3521.13
33.19,6756.76,3472.22
33.24,6756.76,3472.22
33.29,6756.76,3472.22
33.34,6756.76,3472.22
33.39,6756.76,3472.22
33.44,6756.76,3472.22
33.49,6756.76,3472.22
33.54,6756.76,3472.22
33.59,6756.76,3472.22
33.64,6944.44,3472.22
33.69,6944.44,3472.22
33.74,6944.44,3472.22
33.79,6944.44,3472.22
33.84,6944.44,3472.22
33.89,6944.44,3472.22
33.94,6944.44,3472.22
33.99,6944.44,3472.22
34.04,6944.44,3521.13
34.09,6944.44,3521.13
34.14,6944.44,3521.13
34.19,7142.86,3521.13
34.24,7142.86,3521.13
34.29,7142.86,3521.13
34.34,7142.86,3521.13
34.39,7352.94,3521.13
34.44,7352.94,3571.43
34.49,7352.94,3571.43
34.54,7352.94,3571.43
34.59,7352.94,3571.43
34.64,7352.94,3571.43
34.69,7352.94,3571.43
34.74,7352.94,3571.43
34.79,7352.94,3571.43
34.84,7352.94,3571.43
34.89,7352.94,3571.43
34.94,7352.94,3623.19
34.99,7352.94,3623.19
35.04,7142.86,3623.19
35.09,7142.86,3623.19
35.14,7142.86,3623.19
35.19,7142.86,3623.19
35.24,7142.86,3623.19
35.29,7142.86,3623.19
35.34,7142.86,3623.19
35.39,7142.86,3623.19
35.44,7142.86,3623.19
35.49,7142.86,3623.19
35.54,7142.86,3623.19
35.59,7142.86,3623.19
35.64,7142.86,3571.43
35.69,7142.86,3571.43
35.74,7142.86,3571.43
35.79,7142.86,3571.43
35.84,7142.86,3571.43
35.89,7142.86,3571.43
35.94,7142.86,3571.43
35.99,7142.86,3571.43
36.04,7142.86,3521.13
36.09,7142.86,3521.13
36.14,7142.86,3521.13
36.19,7142.86,3521.13
36.24,7142.86,3521.13
36.29,7142.86,3521.13
36.34,7142.86,3521.13
36.39,7142.86,3521.13
36.44,7142.86,3521.13
36.49,6944.44,3521.13
36.54,6944.44,3521.13
36.59,7142.86,3521.13
36.64,7142.86,3521.13
36.69,7142.86,3521.13
36.74,6944.44,3521.13
36.79,7142.86,3521.13
36.84,7142.86,3521.13
36.89,7142.86,3521.13
36.94,7142.86,3521.13
36.99,7142.86,3521.13
37.04,7142.86,3521.13
37.09,7142.86,3521.13
37.14,6944.44,3571.43
37.19,7142.86,3571.43
37.24,6944.44,3571.43
37.29,6944.44,3571.43
37.34,6944.44,3571.43
37.39,6944.44,3571.43
37.44,7142.86,3571.43
37.49,7142.86,3623.19
37.54,7142.86,3623.19
37.59,7352.94,3623.19
37.64,7352.94,3623.19
37.69,7352.94,3623.19
37.74,7352.94,3623.19
37.79,7352.94,3623.19
37.84,7352.94,3623.19
37.89,7352.94,3623.19
37.94,7575.76,3623.19
37.99,7575.76,3623.19
38.04,7575.76,3623.19
38.09,7575.76,3623.19
38.14,7575.76,3623.19
38.19,7575.76,3623.19
38.24,7575.76,3676.47
38.29,7352.94,3676.47
38.34,7352.94,3676.47
38.39,7352.94,3676.47
38.44,7352.94,3676.47
38.49,7352.94,3676.47
38.54,7352.94,3676.47
38.59,7352.94,3676.47
38.64,7352.94,3676.47
38.69,7352.94,3676.47
38.74,7352.94,3676.47
38.79,7352.94,3676.47
38.84,7352.94,3676.47
38.89,7352.94,3676.47
38.94,7352.94,3623.19
38.99,7142.86,3623.19
39.04,7142.86,3623.19
39.09,7142.86,3623.19
39.14,7352.94,3623.19
39.19,7142.86,3623.19
39.24,7142.86,3623.19
39.29,7142.86,3623.19
39.34,7142.86,3571.43
39.39,7142.86,3571.43
39.44,7142.86,3571.43
39.49,7142.86,3571.43
39.54,7142.86,3571.43
39.59,7142.86,3571.43
39.64,7142.86,3571.43
39.69,7142.86,3571.43
39.74,7142.86,3571.43
39.79,7142.86,3571.43
39.84,7142.86,3571.43
39.89,7142.86,3623.19
39.94,7142.86,3623.19
39.99,7142.86,3623.19
40.04,7142.86,3623.19
40.09,7142.86,3623.19
40.14,7142.86,3623.19
40.19,7142.86,3623.19
40.24,7142.86,3623.19
40.29,7142.86,3623.19
40.34,7142.86,3623.19
40.39,7142.86,3623.19
40.44,7142.86,3623.19
40.49,7142.86,3623.19
40.54,7142.86,3623.19
40.59,7142.86,3623.19
40.64,7142.86,3676.47
40.69,7142.86,3676.47
40.74,7142.86,3676.47
40.79,7142.86,3676.47
40.84,7352.94,3676.47
40.89,7352.94,3676.47
40.94,7352.94,3676.47
40.99,7352.94,3676.47
41.04,7352.94,3676.47
41.09,7352.94,3676.47
41.14,7352.94,3676.47
41.19,7352.94,3676.47
41.24,7352.94,3676.47
41.29,7352.94,3676.47
41.34,7352.94,3676.47
41.39,7352.94,3676.47
41.44,7352.94,3623.19
41.49,7352.94,3623.19
41.54,7352.94,3623.19
41.59,7142.86,3623.19
41.64,7142.86,3623.19
41.69,7142.86,3623.19
41.74,7142.86,3623.19
41.79,7142.86,3623.19
41.84,7142.86,3623.19
41.89,7142.86,3623.19
41.94,7142.86,3623.19
41.99,7142.86,3623.19
42.04,7142.86,3623.19
42.09,7352.94,3623.19
42.14,7352.94,3623.19
42.19,7352.94,3623.19
42.24,7352.94,3623.19
42.29,7352.94,3676.47
42.34,7352.94,3676.47
42.39,7352.94,3676.47
42.44,7352.94,3676.47
42.49,7352.94,3676.47
42.54,7352.94,3676.47
42.59,7352.94,3676.47
42.64,7352.94,3676.47
42.69,7352.94,3731.34
42.74,7352.94,3731.34
42.79,7352.94,3731.34
42.84,7352.94,3731.34
42.89,7352.94,3731.34
42.94,7352.94,3731.34
42.99,7352.94,3731.34
43.04,7352.94,3731.34
43.09,7352.94,3731.34
43.14,7352.94,3731.34
43.19,7352.94,3731.34
43.24,7352.94,3731.34
43.29,7352.94,3731.34
43.34,7352.94,3731.34
43.39,7352.94,3676.47
43.44,7352.94,3676.47
43.49,7352.94,3676.47
43.54,7352.94,3676.47
43.59,7352.94,3731.34
43.64,7352.94,3731.34
43.69,7352.94,3731.34
43.74,7352.94,3731.34
43.79,7352.94,3731.34
43.84,7352.94,3731.34
43.89,7352.94,3731.34
43.94,7352.94,3731.34
43.99,7352.94,3731.34
44.04,7352.94,3731.34
44.09,7352.94,3731.34
44.14,7352.94,3731.34
44.19,7575.76,3731.34
44.24,7575.76,3731.34
44.29,7575.76,3731.34
44.34,7352.94,3731.34
44.39,7352.94,3731.34
44.44,7352.94,3731.34
44.49,7352.94,3731.34
44.54,7575.76,3731.34
44.59,7352.94,3731.34
44.64,7575.76,3731.34
44.69,7575.76,3731.34
44.74,7575.76,3731.34
44.79,7575.76,3731.34
44.84,7575.76,3731.34
44.89,7352.94,3731.34
44.94,7352.94,3731.34
44.99,7352.94,3731.34
45.04,7352.94,3731.34
45.09,7352.94,3731.34
45.14,7352.94,3731.34
45.19,7352.94,3731.34
45.24,7352.94,3731.34
45.29,7142.86,3731.34
