Depth,Temperature,FCond,  Depth ft
40.38,24.8733,570.496,132.491
40.43,24.8646,571.458,132.655
40.48,24.8386,572.107,132.819
40.53,24.8733,570.688,132.983
40.58,24.8386,571.639,133.147
40.63,24.8646,570.688,133.311
40.68,24.8733,571.913,133.475
40.73,24.849,571.458,133.64
40.78,24.8906,570.137,133.804
40.83,24.8733,571.786,133.968
40.88,24.8646,571.458,134.132
40.93,24.8906,570.561,134.296
40.98,24.8733,571.98,134.46
41.03,24.9166,570.018,134.624
41.08,24.8975,571.66,134.788
41.13,24.8906,571.52,134.952
41.18,24.8975,570.241,135.116
41.23,24.8906,571.52,135.28
41.28,24.9166,570.049,135.444
41.33,24.9218,571.66,135.608
41.38,24.8733,571.222,135.772
41.43,24.9166,570.377,135.936
41.48,24.9218,571.66,136.1
41.53,24.8906,571.402,136.264
41.58,24.9426,570.434,136.428
41.63,24.8975,571.534,136.592
41.68,24.9166,570.439,136.756
41.73,24.9218,572.048,136.92
41.78,24.9166,571.402,137.084
41.83,24.9218,570.307,137.248
41.88,24.9166,571.402,137.412
41.93,24.9426,570.307,137.577
41.98,24.9166,571.727,137.741
42.03,24.9426,570.115,137.905
42.08,24.9218,571.921,138.069
42.13,24.9426,571.583,138.233
42.18,24.9166,569.988,138.397
42.23,24.9218,572.242,138.561
42.28,24.9426,569.961,138.725
42.33,24.9461,571.921,138.889
42.38,24.9166,571.284,139.053
42.43,24.9461,570.5,139.217
42.48,24.9166,571.465,139.381
42.53,24.9461,570.5,139.545
42.58,24.9686,571.465,139.709
42.63,24.9166,571.795,139.873
42.68,24.9686,570.5,140.037
42.73,24.9426,571.795,140.201
42.78,24.9686,570.374,140.365
42.83,24.9461,571.795,140.529
42.88,24.9686,570.202,140.693
42.93,24.9461,571.795,140.857
42.98,24.9686,571.827,141.021
43.03,24.9686,570.247,141.185
43.08,24.9461,571.795,141.35
43.13,24.9686,570.202,141.514
43.18,24.9703,571.989,141.678
43.23,24.9686,571.528,141.842
43.28,24.9703,570.247,142.006
43.33,24.9686,571.528,142.17
43.38,24.9946,570.247,142.334
43.43,24.9686,571.669,142.498
43.48,24.9946,570.44,142.662
43.53,24.9946,571.669,142.826
43.58,24.9686,571.411,142.99
43.63,24.9946,570.247,143.154
43.68,24.9703,571.864,143.318
43.73,25.0206,570.085,143.482
43.78,24.9686,571.544,143.646
43.83,24.9946,570.44,143.81
43.88,24.9946,571.411,143.974
43.93,24.9703,571.864,144.138
43.98,24.9946,570.265,144.302
44.03,24.9946,571.864,144.466
44.08,24.9946,570.121,144.63
44.13,24.9946,571.411,144.794
44.18,24.9946,572.058,144.958
44.23,24.9946,570.121,145.122
44.28,24.9946,572.252,145.287
44.33,25.0189,570.314,145.451
44.38,24.9946,571.294,145.615
44.43,24.9946,570.314,145.779
44.48,25.0189,572.252,145.943
44.53,24.9946,571.294,146.107
44.58,25.0206,570.508,146.271
44.63,24.9703,571.738,146.435
44.68,25.0206,570.445,146.599
44.73,25.0189,571.738,146.763
44.78,24.9946,571.475,146.927
44.83,25.0206,570.314,147.091
44.88,25.0206,571.932,147.255
44.93,25.0206,570.189,147.419
44.98,24.9946,571.932,147.583
45.03,25.0189,570.314,147.747
45.08,24.9946,571.475,147.911
45.13,25.0206,570.508,148.075
45.18,25.0189,571.932,148.239
45.23,25.0206,571.475,148.403
45.28,25.0206,570.382,148.567
45.33,24.9946,571.932,148.731
45.38,25.0206,570.327,148.895
45.43,25.0189,571.932,149.059
45.48,24.9946,571.475,149.224
45.53,25.0206,570.508,149.388
45.58,24.9946,572.127,149.552
45.63,25.0206,570.508,149.716
45.68,25.0206,572.127,149.88
45.73,25.0189,570.189,150.044
45.78,25.0206,571.656,150.208
45.83,25.0189,570.382,150.372
45.88,25.0466,571.656,150.536
45.93,25.0206,571.807,150.7
45.98,25.0189,570.382,150.864
46.03,25.0206,571.837,151.028
46.08,25.0206,570.382,151.192
46.13,25.0431,572.127,151.356
46.18,24.9946,571.358,151.52
46.23,25.0466,570.508,151.684
46.28,25.0206,571.807,151.848
46.33,25.0466,570.189,152.012
46.38,25.0206,571.807,152.176
46.43,25.0466,570.382,152.34
46.48,25.0431,571.613,152.504
46.53,25.0466,569.733,152.668
46.58,25.0206,571.807,152.832
46.63,25.0674,570.382,152.996
46.68,25.0466,570.698,153.161
46.73,25.0466,571.807,153.325
46.78,25.0431,570.257,153.489
46.83,25.0466,571.358,153.653
46.88,25.0466,570.063,153.817
46.93,25.0674,571.807,153.981
46.98,25.0466,571.06,154.145
47.03,25.0726,570.063,154.309
47.08,25.0466,571.488,154.473
47.13,25.0466,570.063,154.637
47.18,25.0726,572.002,154.801
47.23,25.0726,569.745,154.965
47.28,25.0431,571.682,155.129
47.33,25.0726,569.913,155.293
47.38,25.0466,571.682,155.457
47.43,25.0674,570.45,155.621
47.48,25.0726,571.241,155.785
47.53,25.0726,571.682,155.949
47.58,25.0674,569.938,156.113
47.63,25.0726,571.241,156.277
47.68,25.0726,569.938,156.441
47.73,25.0726,571.682,156.605
47.78,25.0986,569.938,156.769
47.83,25.0726,571.363,156.933
47.88,25.1159,569.938,157.098
47.93,25.0986,570.646,157.262
47.98,25.0986,571.363,157.426
48.03,25.1506,569.62,157.59
48.08,25.0917,570.533,157.754
48.13,25.1506,569.319,157.918
48.18,25.1246,570.727,158.082
48.23,25.1402,569.11,158.246
48.28,25.1506,570.169,158.41
48.33,25.1246,570.727,158.574
48.38,25.1506,569.882,158.738
48.43,25.1402,571.504,158.902
48.48,25.1506,569.808,159.066
48.53,25.1246,571.698,159.23
48.58,25.1766,570.463,159.394
48.63,25.1246,571.38,159.558
48.68,25.1766,570.269,159.722
48.73,25.1402,571.38,159.886
48.78,25.1506,571.437,160.05
48.83,25.1766,570.145,160.214
48.88,25.1402,571.575,160.378
48.93,25.1506,569.808,160.542
48.98,25.1506,572.088,160.706
49.03,25.1645,570.145,160.87
49.08,25.1766,571.139,161.035
49.13,25.1506,571.575,161.199
49.18,25.1766,570.145,161.363
49.23,25.1506,571.575,161.527
49.28,25.1766,570.145,161.691
49.33,25.1506,571.575,161.855
49.38,25.1645,570.145,162.019
49.43,25.1766,571.321,162.183
49.48,25.1766,569.827,162.347
49.53,25.1645,571.769,162.511
49.58,25.1766,571.321,162.675
49.63,25.1766,569.827,162.839
49.68,25.1645,571.575,163.003
49.73,25.1766,569.872,163.167
49.78,25.1766,571.575,163.331
49.83,25.2026,570.021,163.495
49.88,25.1645,571.451,163.659
49.93,25.1906,571.503,163.823
49.98,25.1887,569.984,163.987
50.03,25.1766,571.206,164.151
50.08,25.2026,570.215,164.315
50.13,25.1766,571.451,164.479
50.18,25.1887,570.215,164.643
50.23,25.1766,571.387,164.808
50.28,25.2026,570.215,164.972
50.33,25.1887,571.646,165.136
50.38,25.1766,571.206,165.3
50.43,25.213,570.215,165.464
50.48,25.1766,570.909,165.628
50.53,25.2026,570.409,165.792
50.58,25.1766,571.646,165.956
50.63,25.2286,570.215,166.12
50.68,25.1766,571.328,166.284
50.73,25.213,570.215,166.448
50.78,25.2026,571.09,166.612
50.83,25.1766,571.646,166.776
50.88,25.2026,570.409,166.94
50.93,25.1887,571.841,167.104
50.98,25.2026,569.757,167.268
51.03,25.2026,571.841,167.432
51.08,25.213,570.091,167.596
51.13,25.2026,571.09,167.76
51.18,25.213,571.841,167.924
51.23,25.2026,569.641,168.088
51.28,25.2026,571.841,168.252
51.33,25.2286,570.091,168.416
51.38,25.2026,571.523,168.58
51.43,25.2372,570.285,168.745
51.48,25.2286,570.975,168.909
51.53,25.2026,571.523,169.073
51.58,25.2286,570.285,169.237
51.63,25.213,571.718,169.401
51.68,25.2286,569.822,169.565
51.73,25.2372,571.718,169.729
51.78,25.2026,571.157,169.893
51.83,25.2546,570.285,170.057
51.88,25.213,571.595,170.221
51.93,25.2286,569.822,170.385
51.98,25.2286,571.913,170.549
52.03,25.2372,570.162,170.713
52.08,25.2286,571.157,170.877
52.13,25.2286,571.913,171.041
52.18,25.2546,569.968,171.205
52.23,25.2026,571.595,171.369
52.28,25.2546,570.479,171.533
52.33,25.213,571.595,171.697
52.38,25.2546,570.003,171.861
52.43,25.2372,571.595,172.025
52.48,25.2286,571.339,172.189
52.53,25.2372,569.968,172.353
52.58,25.2286,571.339,172.517
52.63,25.2286,570.162,172.682
52.68,25.2615,571.913,172.846
52.73,25.2286,571.042,173.01
52.78,25.2546,570.162,173.174
52.83,25.2286,571.595,173.338
52.88,25.2546,570.162,173.502
52.93,25.2372,571.595,173.666
52.98,25.2546,569.707,173.83
53.03,25.2546,571.595,173.994
53.08,25.2546,569.845,174.158
53.13,25.2372,571.595,174.322
53.18,25.2372,571.521,174.486
53.23,25.2806,569.707,174.65
53.28,25.2286,571.472,174.814
53.33,25.2615,570.162,174.978
53.38,25.2546,571.042,175.142
53.43,25.2372,571.79,175.306
53.48,25.2546,569.707,175.47
53.53,25.2546,571.595,175.634
53.58,25.2546,570.039,175.798
53.63,25.2286,571.595,175.962
53.68,25.2806,570.356,176.126
53.73,25.2615,571.277,176.29
53.78,25.2286,571.042,176.454
53.83,25.2615,570.356,176.619
53.88,25.2546,571.042,176.783
53.93,25.2372,569.845,176.947
53.98,25.2806,571.339,177.111
54.03,25.213,571.472,177.275
54.08,25.2806,570.003,177.439
54.13,25.2286,571.277,177.603
54.18,25.2615,570.356,177.767
54.23,25.2806,571.224,177.931
54.28,25.2546,571.472,178.095
54.33,25.2806,570.233,178.259
54.38,25.2615,571.472,178.423
54.43,25.2806,569.592,178.587
54.48,25.2546,571.667,178.751
54.53,25.2615,570.039,178.915
54.58,25.2806,571.406,179.079
54.63,25.2615,571.472,179.243
54.68,25.2806,569.773,179.407
54.73,25.2615,571.667,179.571
54.78,25.2546,571.224,179.735
54.83,25.2858,570.233,179.899
54.88,25.2546,570.928,180.063
54.93,25.2806,570.039,180.227
54.98,25.2615,571.667,180.391
55.03,25.2546,571.224,180.556
55.08,25.2806,570.233,180.72
55.13,25.2806,571.472,180.884
55.18,25.2806,569.916,181.048
55.23,25.2546,571.667,181.212
55.28,25.3066,570.039,181.376
55.33,25.2546,571.35,181.54
55.38,25.2806,570.039,181.704
55.43,25.2806,571.667,181.868
55.48,25.2806,569.916,182.032
55.53,25.2806,571.667,182.196
55.58,25.2806,569.916,182.36
55.63,25.2746,571.667,182.524
55.68,25.2546,570.422,182.688
55.73,25.3066,570.427,182.852
55.78,25.2546,571.35,183.016
55.83,25.3066,570.233,183.18
55.88,25.2546,571.35,183.344
55.93,25.3066,570.233,183.508
55.98,25.2746,571.35,183.672
56.03,25.3066,570.422,183.836
56.08,25.2546,571.35,184
56.13,25.3066,570.233,184.164
56.18,25.2746,571.545,184.328
56.23,25.2806,570.422,184.493
56.28,25.2806,569.916,184.657
56.33,25.2806,571.667,184.821
56.38,25.3066,569.916,184.985
56.43,25.2806,571.35,185.149
56.48,25.3066,569.916,185.313
56.53,25.2546,571.35,185.477
56.58,25.3066,570.427,185.641
56.63,25.2806,571.35,185.805
56.68,25.3066,569.916,185.969
56.73,25.2806,571.35,186.133
56.78,25.3066,569.916,186.297
56.83,25.2806,571.35,186.461
56.88,25.2806,570.11,186.625
56.93,25.2806,571.863,186.789
56.98,25.31,570.11,186.953
57.03,25.3066,570.814,187.117
57.08,25.2546,571.35,187.281
57.13,25.3066,570.427,187.445
57.18,25.2746,571.35,187.609
57.23,25.2806,570.631,187.773
57.28,25.3066,569.916,187.937
57.33,25.2806,571.545,188.101
57.38,25.2806,569.916,188.266
57.43,25.2806,571.863,188.43
57.48,25.3066,569.916,188.594
57.53,25.2806,571.545,188.758
57.58,25.2806,570.11,188.922
57.63,25.2806,571.863,189.086
57.68,25.2858,570.11,189.25
57.73,25.2806,571.292,189.414
57.78,25.2806,571.863,189.578
57.83,25.3066,569.916,189.742
57.88,25.2746,571.35,189.906
57.93,25.2546,570.422,190.07
57.98,25.3066,570.233,190.234
58.03,25.2806,571.35,190.398
58.08,25.2806,569.916,190.562
58.13,25.2806,571.667,190.726
58.18,25.2806,569.916,190.89
58.23,25.2806,571.667,191.054
58.28,25.3066,569.722,191.218
58.33,25.2806,571.35,191.382
58.38,25.2806,570.11,191.546
58.43,25.31,571.863,191.71
58.48,25.2806,570.995,191.874
58.53,25.2806,569.916,192.038
58.58,25.2806,571.863,192.203
58.63,25.2746,570.11,192.367
58.68,25.3066,570.631,192.531
58.73,25.2806,571.545,192.695
58.78,25.3066,570.304,192.859
58.83,25.2806,571.545,193.023
58.88,25.3066,570.11,193.187
58.93,25.2806,571.545,193.351
58.98,25.3066,570.11,193.515
59.03,25.2806,571.545,193.679
59.08,25.31,570.11,193.843
59.13,25.3066,570.814,194.007
59.18,25.2806,571.35,194.171
59.23,25.3066,569.916,194.335
59.28,25.2806,571.35,194.499
59.33,25.3066,569.916,194.663
59.38,25.2806,571.35,194.827
59.43,25.3066,570.11,194.991
59.48,25.2806,571.35,195.155
59.53,25.3066,569.916,195.319
59.58,25.2858,571.155,195.483
59.63,25.3066,569.297,195.647
59.68,25.2858,571.35,195.811
59.73,25.2858,571.11,195.975
59.78,25.31,568.755,196.14
59.83,25.3066,570.814,196.304
59.88,25.31,570.181,196.468
59.93,25.2858,568.46,196.632
59.98,25.31,570.746,196.796
60.03,25.3066,570.45,196.96
60.08,25.31,569.212,197.124
60.13,25.31,570.45,197.288
60.18,25.3066,570.45,197.452
60.23,25.31,569.018,197.616
60.28,25.3066,570.269,197.78
60.33,25.3066,570.96,197.944
60.38,25.31,569.212,198.108
60.43,25.3343,570.45,198.272
60.48,25.2858,570.336,198.436
60.53,25.3326,569.116,198.6
60.58,25.3343,570.838,198.764
60.63,25.2858,570.155,198.928
60.68,25.3343,569.297,199.092
60.73,25.3326,570.336,199.256
60.78,25.2858,570.838,199.42
60.83,25.3343,569.297,199.584
60.88,25.3326,570.336,199.748
60.93,25.3326,570.838,199.912
60.98,25.3343,569.283,200.077
61.03,25.3066,570.336,200.241
61.08,25.3343,569.599,200.405
61.13,25.3343,570.518,200.569
61.18,25.3326,570.518,200.733
61.23,25.3343,569.283,200.897
61.28,25.3343,570.518,201.061
61.33,25.3343,570.518,201.225
61.38,25.3326,570.518,201.389
61.43,25.3343,569.283,201.553
61.48,25.3343,570.518,201.717
61.53,25.31,570.518,201.881
61.58,25.3586,569.182,202.045
61.63,25.3066,570.521,202.209
61.68,25.3343,569.599,202.373
61.73,25.3586,570.518,202.537
61.78,25.31,570.521,202.701
61.83,25.3326,569.182,202.865
61.88,25.3343,571.033,203.029
61.93,25.3326,570.336,203.193
61.98,25.3343,569.283,203.357
62.03,25.3343,570.336,203.521
62.08,25.31,570.336,203.685
62.13,25.3326,569.002,203.85
62.18,25.3343,570.838,204.014
62.23,25.3343,570.336,204.178
62.28,25.3326,568.707,204.342
62.33,25.3326,570.838,204.506
62.38,25.3343,568.896,204.67
62.43,25.3586,570.336,204.834
62.48,25.3343,570.326,204.998
62.53,25.3586,568.526,205.162
62.58,25.3343,570.326,205.326
62.63,25.3586,570.336,205.49
62.68,25.3343,568.773,205.654
62.73,25.3586,570.336,205.818
62.78,25.3586,569.859,205.982
62.83,25.3343,568.773,206.146
62.88,25.3586,570.336,206.31
62.93,25.3586,569.859,206.474
62.98,25.3586,568.773,206.638
63.03,25.3326,569.859,206.802
63.08,25.3586,568.896,206.966
63.13,25.3586,570.326,207.13
63.18,25.3586,569.859,207.294
63.23,25.3586,568.58,207.458
63.28,25.3326,569.859,207.622
63.33,25.3586,568.702,207.787
63.38,25.3828,569.859,207.951
63.43,25.3326,569.202,208.115
63.48,25.3828,568.509,208.279
63.53,25.3586,569.202,208.443
63.58,25.3586,569.135,208.607
63.63,25.3828,568,208.771
63.68,25.3586,568.84,208.935
63.73,25.3586,569.743,209.099
63.78,25.3846,567.512,209.263
63.83,25.3828,569.427,209.427
63.88,25.3846,568.84,209.591
63.93,25.3846,567.685,209.755
63.98,25.3586,569.233,209.919
64.03,25.3846,567.512,210.083
64.08,25.3828,569.233,210.247
64.13,25.3828,568.66,210.411
64.18,25.3846,567.218,210.575
64.23,25.4071,569.233,210.739
64.28,25.3586,568.546,210.903
64.33,25.4106,567.512,211.067
64.38,25.3828,568.917,211.231
64.43,25.3846,568.84,211.395
64.48,25.4071,567.685,211.559
64.53,25.3586,568.546,211.724
64.58,25.4071,568.193,211.888
64.63,25.4106,568.727,212.052
64.68,25.3846,569.111,212.216
64.73,25.3828,567.685,212.38
64.78,25.4071,569.021,212.544
64.83,25.3846,568.727,212.708
64.88,25.4071,567.878,212.872
64.93,25.3846,568.727,213.036
64.98,25.4071,567.878,213.2
65.03,25.4071,568.727,213.364
65.08,25.4071,568.727,213.528
65.13,25.3828,568.908,213.692
65.18,25.4106,567.218,213.856
65.23,25.4106,569.111,214.02
65.28,25.4106,567.178,214.184
65.33,25.4071,569.111,214.348
65.38,25.3828,568.727,214.512
65.43,25.4314,567.218,214.676
65.48,25.4041,568.433,214.84
65.53,25.4071,568.391,215.004
65.58,25.3846,568.546,215.168
65.63,25.4071,567.685,215.332
65.68,25.4366,568.546,215.496
65.73,25.3828,568.796,215.661
65.78,25.4106,567.218,215.825
65.83,25.4071,569.111,215.989
65.88,25.4106,568.546,216.153
65.93,25.4106,567.371,216.317
65.98,25.3846,568.917,216.481
66.03,25.4314,567.685,216.645
66.08,25.3846,568.252,216.809
66.13,25.4071,567.492,216.973
66.18,25.4071,568.546,217.137
66.23,25.4106,568.546,217.301
66.28,25.4071,567.178,217.465
66.33,25.4106,568.546,217.629
66.38,25.3828,568.917,217.793
66.43,25.4106,567.218,217.957
66.48,25.4071,568.724,218.121
66.53,25.4106,568.366,218.285
66.58,25.4071,567.178,218.449
66.63,25.4071,568.546,218.613
66.68,25.4106,568.366,218.777
66.73,25.4071,567.178,218.941
66.78,25.4071,568.546,219.105
66.83,25.3828,568.546,219.269
66.88,25.4314,567.218,219.434
66.93,25.4071,568.072,219.598
66.98,25.4071,568.546,219.762
67.03,25.3828,568.366,219.926
67.08,25.4314,567.218,220.09
67.13,25.4071,568.072,220.254
67.18,25.4071,568.366,220.418
67.23,25.3828,568.546,220.582
67.28,25.4366,567.038,220.746
67.33,25.4071,568.409,220.91
67.38,25.4106,568.546,221.074
67.43,25.4071,566.985,221.238
67.48,25.4314,568.546,221.402
67.53,25.4071,568.252,221.566
67.58,25.4071,566.924,221.73
67.63,25.4314,568.366,221.894
67.68,25.4314,568.072,222.058
67.73,25.4071,568.252,222.222
67.78,25.4071,566.745,222.386
67.83,25.4268,568.366,222.55
67.88,25.4314,567.777,222.714
67.93,25.4106,568.072,222.878
67.98,25.4314,566.985,223.042
68.03,25.4314,568.252,223.206
68.08,25.4314,568.072,223.37
68.13,25.4071,568.072,223.535
68.18,25.4071,566.745,223.699
68.23,25.4366,568.546,223.863
68.28,25.4314,568.409,224.027
68.33,25.4314,566.452,224.191
68.38,25.4314,568.433,224.355
68.43,25.4314,568.072,224.519
68.48,25.4071,568.072,224.683
68.53,25.4314,566.745,224.847
68.58,25.4314,568.072,225.011
68.63,25.4314,568.072,225.175
68.68,25.4071,568.072,225.339
68.73,25.4366,567.104,225.503
68.78,25.4314,568.602,225.667
68.83,25.4314,568.433,225.831
68.88,25.4071,566.631,225.995
68.93,25.4314,568.546,226.159
68.98,25.4314,568.072,226.323
69.03,25.4071,568.433,226.487
69.08,25.4314,566.924,226.651
69.13,25.4314,568.252,226.815
69.18,25.4314,568.252,226.979
69.23,25.4071,568.252,227.143
69.28,25.4314,567.104,227.307
69.33,25.4366,568.252,227.472
69.38,25.4071,568.602,227.636
69.43,25.4314,567.104,227.8
69.48,25.4314,568.252,227.964
69.53,25.4314,568.433,228.128
69.58,25.4314,568.614,228.292
69.63,25.4366,566.811,228.456
69.68,25.4314,568.796,228.62
69.73,25.4071,568.433,228.784
69.78,25.4314,567.104,228.948
69.83,25.4314,568.614,229.112
69.88,25.4314,568.433,229.276
69.93,25.4071,568.433,229.44
69.98,25.4071,567.104,229.604
70.03,25.4314,568.546,229.768
70.08,25.4314,568.433,229.932
70.13,25.4071,568.614,230.096
70.18,25.4314,567.104,230.26
70.23,25.4106,568.433,230.424
70.28,25.4071,569.111,230.588
70.33,25.4314,567.104,230.752
70.38,25.4314,568.252,230.916
70.43,25.4071,568.614,231.08
70.48,25.4071,568.546,231.245
70.53,25.4314,567.104,231.409
70.58,25.4071,568.433,231.573
70.63,25.4314,568.546,231.737
70.68,25.4071,568.433,231.901
70.73,25.4071,566.924,232.065
70.78,25.4314,568.727,232.229
70.83,25.3846,568.072,232.393
70.88,25.4314,567.107,232.557
70.93,25.4071,567.711,232.721
70.98,25.4314,568.185,232.885
71.03,25.4071,567.711,233.049
71.08,25.4314,566.565,233.213
71.13,25.4071,567.531,233.377
71.18,25.4314,568.005,233.541
71.23,25.4071,567.891,233.705
71.28,25.4314,566.207,233.869
71.33,25.4314,567.711,234.033
71.38,25.4314,567.711,234.197
71.43,25.4314,567.711,234.361
71.48,25.4314,565.914,234.525
71.53,25.4314,567.531,234.689
71.58,25.4314,567.531,234.853
71.63,25.4314,567.351,235.017
71.68,25.4314,565.914,235.182
71.73,25.4556,567.531,235.346
71.78,25.4314,567.237,235.51
71.83,25.4314,567.531,235.674
71.88,25.4314,565.914,235.838
71.93,25.4556,567.531,236.002
71.98,25.4314,567.237,236.166
72.03,25.4071,567.531,236.33
72.08,25.4556,566.027,236.494
72.13,25.4268,567.057,236.658
72.18,25.4314,566.933,236.822
72.23,25.4556,567.351,236.986
72.28,25.4071,567.057,237.15
72.33,25.4556,566.027,237.314
72.38,25.4314,566.878,237.478
72.43,25.4556,567.531,237.642
72.48,25.4071,566.878,237.806
72.53,25.4556,566.027,237.97
72.58,25.4556,567.057,238.134
72.63,25.4496,567.057,238.298
72.68,25.4314,566.659,238.462
72.73,25.4314,567.351,238.626
72.78,25.4556,565.735,238.79
72.83,25.4314,566.878,238.954
72.88,25.4556,567.171,239.119
72.93,25.4314,566.878,239.283
72.98,25.4556,565.556,239.447
73.03,25.4314,566.878,239.611
73.08,25.4556,566.991,239.775
73.13,25.4314,566.878,239.939
73.18,25.4314,565.556,240.103
73.23,25.4556,566.991,240.267
73.28,25.4314,566.878,240.431
73.33,25.4496,567.171,240.595
73.38,25.4314,566.322,240.759
73.43,25.4314,565.556,240.923
73.48,25.4556,566.991,241.087
73.53,25.4314,566.698,241.251
73.58,25.4314,566.991,241.415
73.63,25.4314,565.377,241.579
73.68,25.4556,566.991,241.743
73.73,25.4314,566.698,241.907
73.78,25.4314,566.811,242.071
73.83,25.4314,565.377,242.235
73.88,25.4556,566.991,242.399
73.93,25.4314,566.518,242.563
73.98,25.4314,566.991,242.727
74.03,25.4314,565.198,242.891
74.08,25.4556,566.811,243.056
74.13,25.4268,566.518,243.22
74.18,25.4314,566.428,243.384
74.23,25.4314,566.631,243.548
74.28,25.4556,565.198,243.712
74.33,25.4314,566.698,243.876
74.38,25.4314,566.631,244.04
74.43,25.4314,566.811,244.204
74.48,25.4314,565.02,244.368
74.53,25.4556,566.631,244.532
74.58,25.4314,566.339,244.696
74.63,25.4314,566.631,244.86
74.68,25.4314,565.02,245.024
74.73,25.4314,566.631,245.188
74.78,25.4556,566.631,245.352
74.83,25.4071,566.339,245.516
74.88,25.4268,565.312,245.68
74.93,25.4556,566.092,245.844
74.98,25.4314,566.339,246.008
75.03,25.4314,566.452,246.172
75.08,25.4071,566.452,246.336
75.13,25.4314,565.312,246.5
75.18,25.4314,566.452,246.664
75.23,25.4556,566.452,246.829
75.28,25.4071,565.98,246.993
75.33,25.4314,565.133,247.157
75.38,25.4314,566.452,247.321
75.43,25.4314,566.272,247.485
75.48,25.4314,566.452,247.649
75.53,25.4268,564.841,247.813
75.58,25.4314,565.924,247.977
75.63,25.4314,566.272,248.141
75.68,25.4314,566.452,248.305
75.73,25.4268,566.272,248.469
75.78,25.4268,565.924,248.633
75.83,25.4228,566.092,248.797
75.88,25.4228,565.617,248.961
75.93,25.4192,565.617,249.125
75.98,25.4192,566.538,249.289
76.03,25.4352,565.344,249.453
76.08,25.399,566,249.617
76.13,25.4352,565.439,249.781
76.18,25.4192,566,249.945
76.23,25.416,566.538,250.109
76.28,25.4352,564.96,250.273
76.33,25.4132,566,250.437
76.38,25.4314,565.82,250.601
76.43,25.4106,565.601,250.766
76.48,25.4247,565.704,250.93
76.53,25.4247,566.254,251.094
76.58,25.4219,565.156,251.258
76.63,25.4366,566.013,251.422
76.68,25.429,565.519,251.586
76.73,25.4496,565.746,251.75
76.78,25.4525,565.314,251.914
76.83,25.4539,565.636,252.078
